transaction_id,transaction_amount,transaction_hour,distance_from_home_km,failed_auth_count_24h,is_fraud
7523,36.28,22,13.49,0,0
7524,120.12,8,23.85,0,0
7525,118.09,18,16.73,0,0
7526,30.27,19,6.47,0,0
7527,77.88,8,14.61,1,0
7528,74.84,14,42.51,0,0
7529,22.5,17,12.79,0,0
7530,8.49,18,15.49,0,0
7531,20.89,8,4.63,0,0
7532,32.34,23,5.93,0,0
7533,24.1,8,1.39,0,0
7534,47.69,11,1.67,0,0
7535,44.64,23,20.48,2,0
7536,50.05,15,9.33,2,0
7537,34.55,9,874.68,0,0
7538,16.32,14,27.71,1,0
7539,44.88,23,9.3,0,0
7540,25.35,15,5.44,0,0
7541,47.95,18,12.46,0,0
7542,11.24,18,5.3,0,0
7543,14.66,22,13.02,0,0
7544,68.46,19,24.97,0,0
7545,103.29,12,17.38,0,0
7546,13.48,12,20.96,0,0
7547,21.71,22,7.14,0,0
7548,44.89,14,21.53,0,0
7549,127.57,3,8.51,0,0
7550,34.24,19,20.89,0,0
7551,10.3,20,25.47,0,0
7552,13.29,12,6.86,0,0
7553,20.95,17,7.62,0,0
7554,56.47,14,45.78,0,0
7555,30.41,21,21.85,0,0
7556,28.87,18,7.25,0,0
7557,15.57,21,11.44,0,0
7558,38.66,13,12.95,0,0
7559,74.92,13,2.4,0,0
7560,32.18,14,27.63,0,0
7561,6.08,12,14.46,0,0
7562,28.95,17,28.05,0,0
7563,24.53,7,11.76,0,0
7564,22.61,7,24.16,0,0
7565,21.67,9,7.19,0,0
7566,53.01,8,0.9,0,0
7567,57.15,15,8.94,0,0
7568,27.57,22,14.28,0,0
7569,5.12,17,25.56,0,0
7570,35.14,18,13.57,0,0
7571,43.45,6,25.67,0,0
7572,20.82,3,3.33,0,0
7573,3.42,22,875.24,0,0
7574,19.7,16,13.67,0,0
7575,52.47,6,14.81,0,0
7576,12.76,19,35.36,0,0
7577,157.32,19,12.01,0,0
7578,38.23,9,0.83,0,0
7579,33.79,7,18.64,0,0
7580,19.87,12,8.22,0,0
7581,11.9,10,4.59,0,0
7582,29.66,5,27.76,0,0
7583,18.13,15,4.37,0,0
7584,11.71,6,35.37,0,0
7585,47.18,6,15.67,0,0
7586,173.28,19,20.31,0,0
7587,95.52,21,22.54,0,0
7588,15.36,14,50.97,0,0
7589,17.0,12,1.52,0,0
7590,67.92,9,20.92,0,0
7591,57.8,19,5.53,0,0
7592,29.75,15,21.17,0,0
7593,66.31,13,14.32,0,0
7594,28.96,14,5.32,0,0
7595,27.4,9,20.33,0,0
7596,24.6,11,1.95,0,0
7597,21.46,18,76.39,1,0
7598,52.84,16,31.0,0,0
7599,26.09,5,26.6,1,0
7600,22.07,21,7.84,0,0
7601,14.56,19,10.6,0,0
7602,13.2,12,19.03,0,0
7603,30.82,22,34.07,0,0
7604,33.0,19,445.93,0,0
7605,47.24,13,5.55,0,0
7606,21.64,7,9.86,0,0
7607,145.39,11,6.15,0,0
7608,6.05,20,8.24,0,0
7609,124.3,13,32.81,0,0
7610,134.24,13,3.77,0,0
7611,51.01,8,18.95,0,0
7612,24.59,14,3.95,0,0
7613,17.88,18,304.15,0,0
7614,54.98,21,16.06,0,0
7615,10.06,22,4.48,0,0
7616,45.53,23,13.0,0,0
7617,41.01,17,15.15,0,0
7618,43.78,16,18.57,0,0
7619,28.54,16,8.23,0,0
7620,24.48,15,5.23,0,0
7621,46.01,13,8.5,0,0
7622,16.17,20,29.25,0,0
7623,32.37,9,14.75,0,0
7624,24.56,18,920.41,0,0
7625,81.98,18,15.85,0,0
7626,15.07,10,9.85,1,0
7627,27.36,15,25.65,0,0
7628,17.75,20,26.14,0,0
7629,72.02,19,9.49,1,0
7630,28.51,12,6.46,0,0
7631,127.25,3,8.28,8,1
7632,72.19,10,5.62,1,0
7633,16.7,5,27.0,0,0
7634,21.98,17,24.41,0,0
7635,55.75,14,2.61,0,0
7636,32.01,22,11.42,0,0
7637,23.22,17,8.48,0,0
7638,69.92,23,38.92,0,0
7639,13.74,12,10.89,0,0
7640,102.58,9,24.76,0,0
7641,22.4,17,17.81,0,0
7642,17.63,20,16.94,0,0
7643,17.09,18,7.15,0,0
7644,47.47,11,11.91,0,0
7645,23.96,20,7.47,1,0
7646,77.0,16,7.14,0,0
7647,20.27,11,514.8,0,0
7648,51.19,21,15.62,0,0
7649,122.51,11,6.05,0,0
7650,36.48,20,6.5,0,0
7651,29.62,9,12.0,0,0
7652,38.74,10,41.42,0,0
7653,144.22,13,4.67,0,0
7654,106.07,22,9.51,1,0
7655,48.73,22,11.8,0,0
7656,144.38,20,4.68,0,0
7657,33.04,14,11.16,0,0
7658,40.29,9,1.3,0,0
7659,27.73,13,46.03,0,0
7660,37.82,9,5.98,0,0
7661,29.26,14,7.48,0,0
7662,30.8,21,29.94,0,0
7663,3.89,8,16.7,0,0
7664,97.41,10,27.6,1,0
7665,30.05,6,15.4,0,0
7666,25.07,8,7.8,0,0
7667,15.2,23,14.92,0,0
7668,38.17,19,896.78,0,0
7669,34.4,14,9.5,0,0
7670,26.37,23,22.7,0,0
7671,33.85,8,11.39,0,0
7672,67.05,15,685.57,0,0
7673,18.18,7,10.87,0,0
7674,68.02,13,3.62,0,0
7675,28.53,5,8.8,0,0
7676,32.55,21,38.13,1,0
7677,17.36,16,2.23,0,0
7678,106.87,8,6.88,0,0
7679,24.28,13,3.03,0,0
7680,50.72,16,20.15,0,0
7681,37.12,23,11.07,0,0
7682,47.6,21,217.33,0,0
7683,28.09,18,20.43,0,0
7684,133.34,13,12.07,0,0
7685,8.55,10,34.84,0,0
7686,66.28,20,335.6,0,0
7687,7.78,20,19.37,0,0
7688,18.05,8,17.07,0,0
7689,14.7,16,16.2,0,0
7690,48.98,20,9.27,0,0
7691,27.75,19,13.39,0,0
7692,42.09,9,716.26,0,0
7693,9.42,6,19.86,0,0
7694,40.47,15,12.99,0,0
7695,151.64,18,35.81,0,0
7696,23.8,21,9.63,0,0
7697,46.78,5,19.17,0,0
7698,13.76,14,13.67,0,0
7699,17.13,9,0.4,0,0
7700,5.48,17,46.39,0,0
7701,23.87,14,4.1,0,0
7702,28.76,8,1.76,0,0
7703,53.01,10,6.67,0,0
7704,44.96,17,0.67,0,0
7705,15.34,19,1.76,1,0
7706,31.53,6,18.68,1,0
7707,7.64,6,2.34,0,0
7708,15.13,22,6.69,0,0
7709,27.3,19,11.76,0,0
7710,80.05,17,20.16,0,0
7711,50.75,11,12.32,0,0
7712,116.48,7,31.49,0,0
7713,30.71,22,6.63,0,0
7714,85.41,17,22.16,0,0
7715,32.33,20,34.52,0,0
7716,9.29,15,21.21,0,0
7717,19.17,15,3.66,0,0
7718,24.64,2,8.02,1,0
7719,77.12,9,10.73,0,0
7720,50.15,11,2.29,0,0
7721,17.26,16,16.23,0,0
7722,71.58,23,11.09,1,0
7723,45.9,13,9.06,0,0
7724,23.97,15,22.27,0,0
7725,28.9,17,5.92,0,0
7726,11.85,14,6.98,0,0
7727,39.95,6,35.16,0,0
7728,19.94,16,29.45,0,0
7729,5.03,8,32.29,0,0
7730,34.67,5,24.29,0,0
7731,57.88,14,11.57,0,0
7732,24.1,7,49.49,0,0
7733,44.51,7,22.07,0,0
7734,61.62,16,1.74,0,0
7735,29.06,16,7.06,0,0
7736,37.72,15,16.93,1,0
7737,47.03,13,30.8,0,0
7738,88.49,5,26.84,0,0
7739,26.52,19,2.31,0,0
7740,25.23,23,21.61,0,0
7741,25.78,23,4.72,0,0
7742,22.71,11,2.46,0,0
7743,23.82,12,12.86,0,0
7744,31.8,19,10.96,0,0
7745,14.16,8,25.12,0,0
7746,22.21,11,3.96,0,0
7747,35.73,9,7.63,0,0
7748,24.6,15,801.14,0,0
7749,26.62,11,30.33,0,0
7750,115.74,20,5.89,0,0
7751,41.11,17,3.77,0,0
7752,26.81,14,0.88,0,0
7753,53.39,8,1.69,0,0
7754,124.62,5,12.48,0,0
7755,16.38,10,8.32,0,0
7756,10.66,9,34.81,0,0
7757,41.34,18,7.54,0,0
7758,195.21,23,32.53,4,1
7759,35.21,17,5.83,0,0
7760,17.56,15,3.34,0,0
7761,27.62,19,19.55,0,0
7762,47.62,9,12.3,0,0
7763,23.8,17,29.61,0,0
7764,40.89,15,20.2,0,0
7765,18.24,7,19.23,0,0
7766,25.8,21,1518.03,0,0
7767,15.33,10,20.12,0,0
7768,9.85,6,18.12,0,0
7769,30.56,14,10.24,0,0
7770,23.7,14,25.99,0,0
7771,21.77,12,39.67,0,0
7772,527.31,22,1500.36,0,1
7773,49.51,13,9.16,0,0
7774,62.05,13,958.0,0,0
7775,26.19,4,12.13,0,0
7776,12.67,21,11.27,0,0
7777,66.86,11,4.01,0,0
7778,29.83,11,20.09,1,0
7779,39.01,10,20.19,0,0
7780,15.86,8,2.25,0,0
7781,20.04,11,10.97,0,0
7782,31.39,12,22.57,0,0
7783,62.54,10,0.99,1,0
7784,36.71,23,10.31,0,0
7785,48.66,2,12.67,0,0
7786,31.19,5,31.94,0,0
7787,20.06,16,9.55,0,0
7788,16.55,21,12.3,0,0
7789,41.23,12,31.0,0,0
7790,45.02,17,6.18,0,0
7791,85.41,12,6.85,0,0
7792,50.06,8,3.76,0,0
7793,31.24,9,3.13,0,0
7794,14.2,12,8.4,0,0
7795,7.11,13,7.6,0,0
7796,44.93,19,5.17,0,0
7797,22.26,9,0.64,0,0
7798,11.25,23,31.47,0,0
7799,34.05,13,10.86,0,0
7800,22.64,20,22.51,0,0
7801,44.89,13,9.41,0,0
7802,29.83,4,35.43,0,0
7803,20.26,15,11.23,0,0
7804,13.48,20,11.06,0,0
7805,22.24,12,31.03,0,0
7806,65.22,5,12.45,5,1
7807,78.61,21,11.17,0,0
7808,38.46,14,12.44,0,0
7809,57.64,10,17.81,0,0
7810,19.02,15,15.32,0,0
7811,63.01,19,6.27,0,0
7812,44.6,4,7.0,0,0
7813,20.87,10,47.83,0,0
7814,85.07,20,8.72,0,0
7815,74.37,21,34.75,0,0
7816,43.59,22,11.17,0,0
7817,12.28,8,2.05,1,0
7818,24.92,19,2.82,0,0
7819,23.48,14,9.81,1,0
7820,13.38,18,27.9,0,0
7821,29.02,17,21.14,0,0
7822,49.2,14,16.04,0,0
7823,34.87,22,6.86,0,0
7824,27.39,13,21.42,0,0
7825,10.13,6,1.14,7,1
7826,29.63,7,2.47,0,0
7827,21.12,6,2.15,1,0
7828,36.73,19,0.83,0,0
7829,28.38,23,25.53,0,0
7830,39.14,14,19.71,0,0
7831,103.16,15,1012.83,0,0
7832,72.99,9,9.8,0,0
7833,11.82,7,5.94,0,0
7834,71.88,15,239.33,0,0
7835,43.44,7,13.66,0,0
7836,30.0,17,7.58,0,0
7837,24.74,9,7.24,0,0
7838,44.43,18,1.84,0,0
7839,443.04,7,15.0,0,0
7840,14.45,21,5.87,0,0
7841,9.73,11,16.53,1,0
7842,14.27,8,27.21,0,0
7843,40.8,12,7.22,0,0
7844,20.97,23,4.25,0,0
7845,5.49,12,22.23,0,0
7846,17.35,18,12.43,0,0
7847,14.75,19,3.08,0,0
7848,36.12,16,4.91,0,0
7849,24.85,11,5.9,0,0
7850,10.82,22,36.11,0,0
7851,42.84,15,10.02,0,0
7852,5.53,18,26.28,0,0
7853,42.38,11,18.33,1,0
7854,9.5,11,23.24,0,0
7855,33.43,10,25.73,0,0
7856,17.87,23,19.95,0,0
7857,14.58,21,20.56,0,0
7858,17.97,19,13.52,0,0
7859,77.7,16,1.51,0,0
7860,33.0,13,4.74,0,0
7861,33.49,16,17.43,0,0
7862,40.55,8,14.53,0,0
7863,28.01,16,9.78,0,0
7864,28.37,22,10.63,1,0
7865,31.29,6,13.05,0,0
7866,13.66,13,5.17,0,0
7867,20.65,19,36.62,0,0
7868,14.35,17,1.8,0,0
7869,188.99,1,6.18,0,0
7870,14.88,12,1497.83,0,0
7871,41.25,7,3.27,0,0
7872,27.86,8,5.52,0,0
7873,46.65,22,5.13,0,0
7874,87.89,10,12.37,0,0
7875,25.15,23,1.17,1,0
7876,43.72,14,4.98,0,0
7877,16.11,17,3.89,0,0
7878,67.67,17,64.27,0,0
7879,31.01,11,3.14,0,0
7880,45.28,7,3.63,0,0
7881,22.76,16,16.85,0,0
7882,13.19,10,18.26,0,0
7883,26.09,7,27.74,0,0
7884,34.09,8,14.35,0,0
7885,6.96,9,33.15,0,0
7886,53.12,21,30.21,0,0
7887,27.01,5,9.71,0,0
7888,97.12,10,64.07,0,0
7889,106.22,22,24.49,0,0
7890,33.32,19,16.6,0,0
7891,114.28,16,9.34,1,0
7892,22.45,16,19.07,0,0
7893,42.54,13,6.22,0,0
7894,20.68,15,3.04,0,0
7895,64.57,12,21.41,0,0
7896,70.59,18,10.32,0,0
7897,25.63,14,17.88,0,0
7898,47.4,17,67.79,0,0
7899,36.84,13,23.11,0,0
7900,68.7,16,8.64,0,0
7901,42.22,2,18.42,0,0
7902,32.31,8,15.78,0,0
7903,78.07,6,12.49,0,0
7904,22.55,9,25.59,0,0
7905,9.39,9,6.14,0,0
7906,65.24,13,39.29,0,0
7907,93.82,15,13.44,0,0
7908,33.43,14,1.37,0,0
7909,24.07,16,16.83,0,0
7910,22.92,13,4.36,0,0
7911,54.38,13,7.97,0,0
7912,15.91,14,34.35,1,0
7913,19.57,21,1.43,0,0
7914,8.82,15,625.84,0,0
7915,35.65,15,4.17,0,0
7916,11.07,12,27.11,0,0
7917,84.02,17,13.74,0,0
7918,24.7,10,19.15,0,0
7919,91.19,12,13.52,0,0
7920,45.52,9,44.0,0,0
7921,15.8,21,18.6,0,0
7922,29.11,5,8.7,1,0
7923,20.78,19,9.6,0,0
7924,25.36,22,22.35,0,0
7925,32.84,23,40.69,0,0
7926,43.94,20,34.36,0,0
7927,23.89,18,40.34,0,0
7928,6.62,12,27.72,0,0
7929,56.41,10,8.55,0,0
7930,80.35,20,11.42,0,0
7931,14.9,14,7.03,0,0
7932,22.39,13,32.54,0,0
7933,10.94,8,21.1,0,0
7934,69.02,15,12.98,0,0
7935,59.11,20,9.36,0,0
7936,22.72,13,16.01,0,0
7937,17.5,6,15.58,0,0
7938,52.58,11,2.76,0,0
7939,10.99,12,47.14,0,0
7940,7.58,10,24.07,0,0
7941,22.5,23,12.23,0,0
7942,38.87,12,4.94,0,0
7943,52.35,21,8.14,0,0
7944,18.6,16,11.43,0,0
7945,45.07,19,10.18,0,0
7946,25.87,11,2.58,0,0
7947,63.86,8,12.27,0,0
7948,42.31,18,5.38,0,0
7949,16.07,17,52.53,0,0
7950,132.74,11,9.73,0,0
7951,32.64,16,5.78,0,0
7952,44.42,10,42.82,0,0
7953,81.67,13,17.39,0,0
7954,44.18,17,18.74,0,0
7955,26.33,13,17.82,0,0
7956,12.24,9,26.17,0,0
7957,16.44,18,12.77,0,0
7958,396.8,20,16.9,0,0
7959,74.93,12,12.84,0,0
7960,31.75,9,16.55,0,0
7961,23.69,8,0.99,0,0
7962,35.58,22,20.19,0,0
7963,20.03,9,5.99,0,0
7964,11.39,3,24.9,0,0
7965,26.63,16,9.21,0,0
7966,13.53,16,8.42,0,0
7967,15.92,3,1376.97,0,0
7968,193.07,6,0.91,0,0
7969,13.3,11,63.01,0,0
7970,20.46,7,6.41,0,0
7971,16.18,14,3.42,0,0
7972,46.73,7,49.52,0,0
7973,29.17,7,23.47,0,0
7974,30.63,22,11.13,0,0
7975,22.31,18,23.47,0,0
7976,23.02,4,4.59,0,0
7977,32.02,22,8.4,0,0
7978,9.27,23,5.69,0,0
7979,16.41,11,4.55,0,0
7980,30.94,19,16.76,0,0
7981,15.47,17,8.0,0,0
7982,64.37,23,10.6,0,0
7983,25.95,18,5.26,1,0
7984,45.61,23,53.83,0,0
7985,3.73,23,0.4,0,0
7986,74.7,8,9.31,0,0
7987,58.06,13,21.59,0,0
7988,17.89,10,832.26,0,0
7989,21.09,4,4.46,0,0
7990,10.35,12,15.17,5,1
7991,24.65,18,4.37,0,0
7992,32.47,14,11.03,0,0
7993,61.76,22,17.56,0,0
7994,33.65,12,7.53,0,0
7995,15.39,21,1296.67,0,0
7996,15.5,12,20.78,0,0
7997,36.8,19,1.51,0,0
7998,9.55,14,10.79,0,0
7999,18.54,1,16.45,0,0
8000,31.99,11,1.74,0,0
8001,29.81,5,7.97,0,0
8002,10.21,16,14.67,0,0
8003,31.93,13,15.27,0,0
8004,33.57,14,5.54,0,0
8005,6.61,17,14.5,0,0
8006,23.15,18,2.93,0,0
8007,21.85,11,13.9,0,0
8008,44.26,4,10.84,0,0
8009,17.53,17,16.99,0,0
8010,86.45,15,8.28,0,0
8011,43.1,3,6.33,0,0
8012,26.52,15,1.01,0,0
8013,171.62,16,624.68,0,0
8014,87.86,15,4.07,0,0
8015,25.71,11,2.23,1,0
8016,30.14,22,7.99,0,0
8017,55.21,18,39.74,0,0
8018,35.1,12,274.99,0,0
8019,102.27,17,1.65,0,0
8020,23.32,7,2.68,0,0
8021,10.69,14,20.97,0,0
8022,37.97,13,348.17,0,0
8023,8.99,8,8.7,0,0
8024,28.06,12,4.33,0,0
8025,20.61,12,5.29,0,0
8026,55.91,16,3.06,0,0
8027,12.7,17,18.63,0,0
8028,32.42,6,11.85,0,0
8029,25.82,23,4.81,0,0
8030,41.7,17,3.53,0,0
8031,43.46,8,23.75,1,0
8032,21.44,6,11.15,0,0
8033,40.34,10,20.75,0,0
8034,28.26,18,16.16,0,0
8035,43.55,6,7.53,0,0
8036,51.05,6,15.85,0,0
8037,6.35,14,14.8,1,0
8038,41.8,13,8.85,0,0
8039,20.09,8,26.15,0,0
8040,96.73,20,23.05,0,0
8041,21.53,11,18.37,0,0
8042,22.49,9,15.46,0,0
8043,6.56,18,7.63,0,0
8044,43.31,19,4.15,0,0
8045,49.53,5,17.12,0,0
8046,47.87,19,12.74,0,0
8047,39.23,14,14.41,0,0
8048,21.61,18,24.17,0,0
8049,18.0,15,1.17,0,0
8050,34.77,20,10.11,0,0
8051,36.95,14,7.53,0,0
8052,45.45,18,5.84,0,0
8053,8.13,15,17.12,0,0
8054,48.73,5,28.73,1,0
8055,15.3,12,6.88,0,0
8056,72.12,12,12.08,0,0
8057,38.25,11,15.14,0,0
8058,26.78,13,18.13,0,0
8059,17.58,22,704.84,0,0
8060,38.88,11,18.61,0,0
8061,51.16,15,32.17,0,0
8062,65.21,13,5.91,0,0
8063,47.0,16,5.32,0,0
8064,47.99,7,14.52,0,0
8065,19.35,9,16.27,0,0
8066,28.68,9,18.43,0,0
8067,73.81,15,10.07,0,0
8068,49.55,12,9.35,0,0
8069,49.92,22,28.33,0,0
8070,36.71,16,11.05,0,0
8071,45.51,15,4.01,0,0
8072,38.61,21,16.91,0,0
8073,72.15,10,79.0,0,0
8074,39.74,14,19.86,0,0
8075,16.94,23,595.55,0,0
8076,61.73,15,40.45,0,0
8077,34.34,21,18.02,0,0
8078,26.26,13,10.91,0,0
8079,42.27,16,15.23,0,0
8080,93.15,17,9.65,0,0
8081,95.6,6,15.17,0,0
8082,57.44,3,14.65,0,0
8083,136.41,10,22.72,0,0
8084,42.47,12,4.67,0,0
8085,14.33,4,3.29,0,0
8086,47.63,10,7.52,0,0
8087,18.16,10,19.1,1,0
8088,50.88,8,4.45,1,0
8089,19.87,21,21.89,0,0
8090,74.49,10,39.11,0,0
8091,108.46,12,21.59,0,0
8092,18.78,12,9.58,0,0
8093,37.0,1,34.31,0,0
8094,12.96,11,18.35,0,0
8095,38.82,17,29.78,0,0
8096,22.88,15,12.82,0,0
8097,26.89,23,12.52,0,0
8098,27.08,21,10.64,0,0
8099,31.8,20,21.36,0,0
8100,106.4,13,8.11,0,0
8101,51.06,15,15.34,1,0
8102,54.38,23,9.75,0,0
8103,28.52,16,4.82,0,0
8104,42.94,21,4.8,0,0
8105,29.37,10,6.84,0,0
8106,16.88,13,5.31,0,0
8107,40.58,12,15.45,0,0
8108,39.38,8,6.28,0,0
8109,21.86,7,17.24,0,0
8110,55.06,10,50.31,0,0
8111,22.87,13,1.03,0,0
8112,11.39,8,49.32,0,0
8113,15.72,15,6.62,0,0
8114,12.23,23,8.1,0,0
8115,20.57,13,13.29,0,0
8116,4.95,11,16.79,0,0
8117,356.41,23,443.63,0,1
8118,42.67,20,5.34,0,0
8119,22.75,12,15.62,0,0
8120,174.1,19,672.7,0,0
8121,12.01,22,15.59,0,0
8122,105.76,12,47.49,0,0
8123,11.17,4,18.54,0,0
8124,16.71,19,25.39,0,0
8125,60.03,15,0.82,0,0
8126,11.99,14,10.42,0,0
8127,51.25,21,316.7,0,0
8128,32.21,5,36.11,0,0
8129,33.14,18,43.05,0,0
8130,9.74,10,11.14,8,1
8131,12.61,10,2.71,0,0
8132,74.76,17,4.89,0,0
8133,89.7,10,7.51,1,0
8134,36.16,5,29.85,0,0
8135,13.46,22,36.6,0,0
8136,50.31,17,15.25,0,0
8137,120.93,11,31.11,0,0
8138,15.27,15,8.2,0,0
8139,4.72,5,1029.4,0,0
8140,175.37,21,29.8,0,0
8141,115.1,21,13.73,0,0
8142,9.63,5,6.51,0,0
8143,17.62,10,17.92,0,0
8144,37.87,19,32.63,0,0
8145,20.32,18,5.0,0,0
8146,11.23,9,12.32,0,0
8147,22.87,13,19.41,0,0
8148,32.67,15,9.08,0,0
8149,51.32,14,3.43,0,0
8150,26.47,14,26.42,0,0
8151,66.84,15,14.62,0,0
8152,4.79,10,2.55,0,0
8153,11.55,2,16.36,0,0
8154,17.49,17,30.67,0,0
8155,27.13,11,9.84,0,0
8156,16.73,17,9.74,0,0
8157,81.14,10,30.34,0,0
8158,28.55,23,41.23,0,0
8159,16.85,20,8.54,0,0
8160,21.09,3,18.18,0,0
8161,17.13,6,40.31,0,0
8162,133.21,12,4.15,0,0
8163,30.71,18,12.73,0,0
8164,45.85,12,9.79,0,0
8165,11.45,13,7.72,0,0
8166,47.52,5,0.23,0,0
8167,26.24,9,28.79,0,0
8168,64.76,13,75.9,0,0
8169,77.11,18,29.88,0,0
8170,34.43,20,7.62,0,0
8171,18.19,21,6.0,0,0
8172,35.14,14,46.61,0,0
8173,47.07,18,15.14,0,0
8174,28.98,18,23.04,0,0
8175,15.11,15,1.78,0,0
8176,37.51,5,7.04,0,0
8177,47.8,12,5.15,0,0
8178,6.62,6,15.62,0,0
8179,58.74,19,24.75,0,0
8180,15.4,21,3.85,0,0
8181,18.2,0,5.12,0,0
8182,55.05,12,7.54,0,0
8183,40.22,11,47.24,0,0
8184,198.61,4,8.7,3,1
8185,26.14,13,5.88,0,0
8186,22.42,17,23.4,0,0
8187,64.67,17,9.98,0,0
8188,65.24,16,18.26,0,0
8189,22.4,8,26.13,0,0
8190,37.22,4,23.88,0,0
8191,58.92,13,17.11,0,0
8192,22.19,17,8.3,0,0
8193,173.87,20,810.43,0,0
8194,8.19,18,15.11,0,0
8195,34.77,13,31.64,0,0
8196,29.59,10,6.47,0,0
8197,12.14,19,16.35,0,0
8198,90.34,11,19.12,0,0
8199,33.05,17,24.46,0,0
8200,97.28,16,4.97,0,0
8201,30.21,6,4.95,0,0
8202,18.59,10,6.86,0,0
8203,40.34,13,21.98,0,0
8204,35.62,11,27.2,0,0
8205,36.53,12,27.54,0,0
8206,67.07,18,1.97,0,0
8207,95.96,20,7.08,0,0
8208,61.15,15,20.87,0,0
8209,36.68,17,774.34,0,0
8210,40.97,11,13.84,0,0
8211,34.05,14,70.86,0,0
8212,10.44,9,11.47,0,0
8213,36.04,10,41.75,0,0
8214,76.35,11,0.95,0,0
8215,19.35,20,10.64,0,0
8216,20.98,18,1.65,0,0
8217,59.75,11,7.89,0,0
8218,12.52,17,6.84,0,0
8219,39.27,19,7.61,1,0
8220,23.79,18,3.15,0,0
8221,61.13,8,24.76,0,0
8222,314.89,7,1.3,0,0
8223,10.58,4,28.73,0,0
8224,20.43,13,12.75,1,0
8225,65.39,16,1205.76,0,0
8226,13.77,13,1365.85,0,0
8227,26.68,11,0.34,0,0
8228,14.47,7,5.07,0,0
8229,31.06,16,1.44,0,0
8230,19.32,3,45.87,0,0
8231,38.11,12,13.2,0,0
8232,29.81,14,10.26,0,0
8233,30.06,9,24.18,0,0
8234,22.96,23,77.83,0,0
8235,25.5,16,22.73,0,0
8236,32.15,8,6.28,0,0
8237,27.57,19,6.79,0,0
8238,40.17,21,30.55,0,0
8239,29.66,20,19.14,0,0
8240,63.54,15,6.86,0,0
8241,41.74,18,6.63,0,0
8242,72.67,10,2.79,1,0
8243,77.76,23,24.6,0,0
8244,20.78,20,11.89,0,0
8245,34.33,22,32.62,0,0
8246,26.38,13,5.13,0,0
8247,15.37,10,20.71,0,0
8248,29.07,7,10.5,0,0
8249,11.09,14,10.18,0,0
8250,54.18,12,19.7,0,0
8251,21.42,12,7.72,0,0
8252,22.78,16,19.29,0,0
8253,25.19,19,29.41,0,0
8254,13.01,17,15.74,0,0
8255,27.31,7,17.5,0,0
8256,135.98,14,3.88,0,0
8257,46.44,23,15.5,0,0
8258,13.38,10,9.39,1,0
8259,19.74,10,16.44,0,0
8260,44.89,8,7.4,0,0
8261,43.12,10,20.7,0,0
8262,14.3,17,10.96,0,0
8263,19.34,11,14.79,0,0
8264,21.82,0,7.9,0,0
8265,82.82,16,44.75,0,0
8266,18.15,8,29.66,0,0
8267,132.11,9,26.38,0,0
8268,45.17,18,8.7,1,0
8269,12.5,12,15.45,0,0
8270,25.67,7,5.7,0,0
8271,69.75,16,17.41,0,0
8272,89.03,20,11.78,0,0
8273,61.98,11,33.07,0,0
8274,14.24,21,9.44,0,0
8275,25.62,9,8.53,0,0
8276,27.31,16,13.98,0,0
8277,70.15,15,0.58,0,0
8278,18.09,22,14.41,0,0
8279,41.84,17,25.44,0,0
8280,37.32,15,4.0,0,0
8281,48.16,16,17.16,0,0
8282,65.94,23,22.99,0,0
8283,51.85,7,5.73,1,0
8284,106.34,13,9.29,0,0
8285,7.23,23,6.51,1,0
8286,71.96,6,0.43,0,0
8287,100.31,3,9.66,1,0
8288,15.98,8,9.0,0,0
8289,16.5,14,35.65,0,0
8290,32.24,13,12.49,0,0
8291,21.89,14,7.7,0,0
8292,20.19,15,22.95,0,0
8293,12.27,7,15.61,0,0
8294,12.77,15,16.72,0,0
8295,87.47,18,20.42,0,0
8296,103.49,20,19.06,0,0
8297,30.9,10,2.36,0,0
8298,27.22,15,25.59,0,0
8299,19.5,8,32.87,0,0
8300,22.79,14,4.6,0,0
8301,47.6,21,11.42,0,0
8302,23.48,8,63.44,0,0
8303,50.23,7,19.55,0,0
8304,114.0,15,16.1,0,0
8305,48.42,2,6.5,0,0
8306,118.43,16,10.72,0,0
8307,33.86,15,28.9,0,0
8308,17.78,17,41.53,0,0
8309,28.88,14,3.6,0,0
8310,23.69,7,11.2,0,0
8311,43.15,8,3.66,0,0
8312,52.0,12,1001.63,0,0
8313,23.62,15,13.91,0,0
8314,22.16,17,15.24,0,0
8315,35.52,10,19.66,0,0
8316,14.0,16,9.06,0,0
8317,21.24,12,7.29,0,0
8318,94.3,15,11.72,0,0
8319,46.63,23,11.87,0,0
8320,22.41,14,747.02,1,0
8321,37.36,19,10.59,0,0
8322,18.52,20,11.39,1,0
8323,9.23,5,29.67,0,0
8324,15.98,11,0.48,1,0
8325,30.76,17,12.92,0,0
8326,38.91,18,17.63,0,0
8327,18.51,7,25.48,0,0
8328,21.85,13,22.2,0,0
8329,8.85,18,11.13,0,0
8330,72.97,12,8.66,0,0
8331,14.62,20,2.65,0,0
8332,35.77,12,14.58,0,0
8333,10.59,4,7.34,0,0
8334,33.66,21,20.88,0,0
8335,19.13,11,24.19,0,0
8336,46.23,19,12.02,0,0
8337,10.9,17,26.13,0,0
8338,104.74,12,16.56,1,0
8339,37.53,9,984.4,0,0
8340,123.13,11,0.62,0,0
8341,38.95,21,6.3,0,0
8342,21.99,11,11.24,0,0
